ident,Height,Width,Average,Perceptual,Difference,HaarWavelet
4b3c861081c54ee9b470fababd46b0fd,6581,5727,ffffffffffffffff1fff8fffc7ffe3fff1fff3fff3ffe7ffe7ffefffe7fff7ff,9c70c3c3c31cf87378e30f0e0ff881e3e07f7c38ff073f86c3e01878003e1e0f,0000000020009000680030009c004700268006802d000a005a0018000c000c00,ff00ff00ff003f001f008f00c700e300f100f300f300e700e700e700e700f700
324f605f884d850b88a4fb5db437eb1c,3197,9711,ffffffffffffff7ffc3ff83fe1ff87ff07ff3fffffffffffffffffffffffffff,bffd324de001cdb71fbe3880f0c163cd073cde30d87381e7178e7608e63900f3,00000040020004400868236806001c407a004000080040000000000000000000,fff0fff0fff0fc30f830f030c1f083f007001f00ff00ff00ff00ff00ff00ff00
71fc7343524aad2c6953b454f7dce67c,8576,1728,fff7ff1ffe3ff8fff07ffc7ffc3ffc1fff0fff83ffc3ffc3ffc3ff81ff07801f,eb54b6ab1ccbc954a48cca169b6d4993b5b26b499b24a4caceb76664321b36e4,01060436007801e001e000f000e8007a0038010f0047000600970017203f3478,ff81fe03f80ff01fc01ff01ff80ffc0ffe03ff00ff00ff01ff01fe00c000000f
5c49f67702374025434387903daffdb7,6592,2176,ffcfffc7ff01ff41fe83fd8ffa17f07ff0bfffffe7ffc5ff04ffa2fff17fffff,ed3e6963c9669a1eb3e134b5c48599b1931eb262964a16cb3099d3a39e65b64c,001c001d000d0047009f013b067408d809b000404b000b8049804de0366019c0,ffc3ff00ff00fc00f801f001f003e00fe01fffff81ff00ff007f003f803fc03f
21e92b285b43c4585bdff04f758bf883,5440,8448,ffdfff0fff23ff23fe7ffe7ffe7ffe7ffe7ffe7ffcfffdfff9ffffffffffffff,e2666c646ccc6d9995b3959295b393329b669b595a495a4c5a4d724d964cb68d,00120118004e024e02c000c4008000800080008001a002000280000000000000,0fcf0f0f0f030f230e7f0e7f0e7f0e7f0e400e400cc00dc009000f000f000f00
d19abb9c2a1826a5aae68c21f97def14,7552,5376,fffdfff9fffbffe3ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffcfffcf,c969929596b4d2dbb5a4ad69a52a294bb35aad68b452a5b4ab496ad6925b6925,0001000b0002000f002d004e004e002d002d002d002d002d002d002c005a0058,00fd00f900f100e300e700e700c700c700e700e700e700e700e700e700c700cf
08feee903e2c1828e1ba8599941f4f63,7552,7168,ffffffffffffffffffe7ffe3fff3fff3fff3fffbfe79fe79fff9fff1ffe3fff7,cad5a54a9dabb4a5a9565a95294a4949b5a96ad494b46b5a36a5496bb2957276,0000000000000004002d0025001600020002000202c300c3000b000300260005,000f000f000f000700e700e300f300f3fff0fff0fe73fe71ff30ff30ff20ff30
19e4aab3fa00eb67e72d400fedae03a3,7040,5376,ffffff9fffcfffe3fff1fff9fff9fff9fff9bff9bff3ffe3ffe7ffe7fff7ffff,cab564a5ad4a295296b5b64a96da52a95a49ca55ab4db569b52ad4a4d6a5d296,0008009600180007000300090013001340034013401600250025002500040000,00ff008f00cf00c100f100f800f100f1bff9bff1bff3bfe3ff20ff20ff00ff08
fee448fd96ff07c374c19e8349baaf06,1728,6720,ffff7fff7fff3ffe3ffc3ffc3ff9bff99ff39f139c07cc07c9ffe1fff3ffffff,80dfc03fbc006fd0daf418af67fa985ed185647192c7c9b06e2b92aa19bc6347,8000c000c000c000d001500140096003604329363024311c13100f0007000400,70ff30fe30fe30fc30fc30f810f810f01e111c018c038803800780ffc1ffe1ff
ee1605f1c4e68d7a52a07fae529e14f8,6656,2944,f1ffe3ff87ff0fff1fff9fff8fffc7ffe7ffc7ffe3ffe1fff0fffc3fff1fffc7,bf7c0fe4e0e1381ffc0e71c0c8f8e37cd1de07c783808cc0170ecf8fd664e918,23400f001c0032006800300034001a000d000d000e800640018000c00478010d,e000c000030007000f000f000700870000ff00ff01ff00ffe07ff81ffe0fff80
6f0935638b47295c4e35008366c8768b,2240,7424,fffffffefffcfff9fff1ffe3ffc7ff87ff8ffe1ff87fc07f80ff03ff3fffffff,eba2c80892d93796ed75195df243c6df3c81e3260c6ab15a837f7c0447f67188,000000000000000100030007000c001e0038047430d012c00b807f0060008000,00fc00fc00f800f000c000c100830003fe0fd00f800f803f007f00ff03ff1fff
555f0e5c6585fdf64380c6a2221c4536,8768,6912,ff9fff1ffe7fff3fff3fff3fff9fff9fff9fff8fffcfffe7fff3fff9ffffffff,e4cc26cc92644932ad93dad9696cb4a45a52992d9bb69b5a932d9b369b2a93a5,0030003002c0025002500068012800300034009c005a000c0007000b00040000,ff90ff10fe30fe30ff30ff30ff10ff90009f008f00cf00c300f100f900ff00ff
c0734841bf4ab24f766983269c323bc9,6400,6656,fffffffbfff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3ffe7ffe7,ca5696b5b529b54aa56bb54ab5a56b5ab5ac694ab6964a5452954aa596a54a95,000000020012001600120016001600160016001600160016001600050005000e,00ff00fb00f300f300f300f300f300f300f300f300f300f300f300e700e300e7
8c8fc85ded58f6e097a0aca8c56c35e0,1280,4416,ffff9dff007b003300338003ff01ff81ff90ffe0ffc1ffc3ffdfffcfffffffff,eab6325f9574d9a0c48aed88ef451e5b96dbc2e5e0243b063b9335b3136c824b,0840338672d24ce60ce6187f105f213100210003001300170018001a00180000,97ff00730033000300010001c000f800ff80ff80ffc0ffc0ffc7ffcfffcfffff
1aa5ff56e243cbc8ed0e140a7148f3fd,896,576,ffffefff81ff80ffc07fc03fe01fe00fe00fe00ff00ff007f80ffc0ffe07ffc7,bd2d9ed2cbe0c1eccc366613d242e70d99b065b811db0c6f936c29e79632c9e1,18000e8007402fa005d096e805340c980e5a133e011f04dd03bb003b045f021d,efff83ff01ff00ffc03fc03fc01fc00fe007c007e007f003f001f805fe03ff87
9dd40c0127d217bc4917e4db40e06e94,3264,6592,fffffff9fffdfffcfffcfffcfffcfffcfff9fff9fff3ffe3c1c7001f001fff7f,daaad02a2555ca1596ad3d3aca5436b5c92a26dab99547693992c7643bdbccc4,00030001000100010005000500010001000900130a264846871c13b03464a040,00f100f000f000f800f800f800f800f8fff8fff0ffe181c300030007000f061f
b24c9a61f01ad6ce5006ce9d06d1666f,8999,5727,fffffffff7ffe7ffcfffe7fff3ffe3ffe7ff8fff9fff3fff9fff9fff9fff9fff,9efcfc01c3c783effc0030f887870f0ff80f01f0ffc01c3ef03c0fc0c307c3f8,0000000008000c0018000c002d000d000c001a00600068006800680068002800,ff00ff00e700e700cf00c300f300e300c70087001f001f009f009f009f009f00
f64a4e01ea89ad9bc824c044bd57c1e7,2048,4288,7fff3fff9fff8fffcfffe7fff3fff0fffc7ffc1fff8fff83ffe1fff0fffcfffe,ebb897f2cbeb619cb0dc5863ac11560c3b068d814af0a77852be88df94af6313,a0005000680034009a004d802600139009c000740039008e0047002100100004,3f001f000f008f0087f0c3f0e0f0f070081f0c0f0e030f810fc00fc00ff00ffc
204a1ddef1580e571872b2d4e424b4fe,2880,5056,fffcfffcfffcfffcfffcfffcfffcfffcfffcfffc3ff93ff91ff38047c00ffc1f,d4aad52a2bd5caaff52a0b57c0853d6ac2d53d25cbd264059b6a74961969e2d2,0005000500050001000400040004000400050001d009c093740637cf01780170,00fc00fc00fc00fc00fc00fc00fc00fcfff87ff83ff83ff101c100038003c00f
41eabdf6d7f3a3ac22d0f7a83aea1053,2560,5376,fffefff0ffe1ffc3ffc7ff0ffe1f9e7f0c7f04ff07ff07ff3fff3fff3fffbfff,8b7f6a40d8ce939bb6b0e4a7adac8dadb921a24fea482adb4a93cbb40abc6205,0000001100270047001c001a007434c839a0390058005800f800c00040006000,fff8ffe0ffc0ff81ff03fe079c0f001f0030007004f007f007001f001f001f00
775777a9999dc86820444d6c67c5c78f,6783,7221,3fff1fffcfffe7ffe7fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3ffffff,bc710f1c878e03e3c1e170e1e078f83cf81efc1ef807fe07fc03fc01ff00fe00,4000280014004a002d0025002500250025002500250005000600060007000000,1f001f008f00c700e300f300f300f300f300f300f300f300f300f300f300ff00
34c3b4aca1bfb10df42aff5eb5f87281,4800,2368,07ff07ffc3ffe1fff0fff0fff87ffc7ffc3ffe1fff1fff0fff8fffc3ffe1fff1,ba9b1d7d8c7f263f933e499fb4c27b68b4b4da48fc21fe00fc00fc00fa00f8a0,4d005e000d000f00234003c001e001f000d000f8003c0136001b000e00070023,03f003f001f080f0c070c070e030f010000f08070c070c030e010f000fc00fe0
4059e344d07af05771b57fc3c89a7549,7360,2240,e3ff807f83ffe07f007fb0fff87ff87ff87ff87ffc7ffc3ffe1fff07ffc1ffcf,b33e1e5fcc79f62cd186e1db90fc48eeb45fcb0ce483c381c5c1c3e10de00ee0,1b000cd01e408ce04fe063a011b011f011f010f009d008f80078001f000f001e,c1ff807f007f003f003f003fc03fc03fc01fe01ff01ff01ff007fc03ff01ff83
69a4552b4624ba6c770a637769fb5d4f,6848,6400,ffffffdfff9fff1fff3fff9fff9fffcfffcfffcfffcfffcfffc7ffe1ffe1ffe3,edb4b4dad2498924d9b6db4bb6cd5249a5244ab6a5124a93b45b4b2db6d26b49,00000010003400340078013800940018009c009a005a005a004c00270003000f,00ff009f001f000f001f001f008f00cf00cf00cf00cf00cf00c700e100e100e1
685ab779723fe6dca2f06e66b520d7bb,5776,5727,f7fff7ffe7ffe7ffe7ffe7ffe7ffc7ffc7ffcfffcfffcfff9fff1fffffffffff,9e1e3c3ce0f007c3e00781f8f30303ffe7c0e20f07def00707efff00e07f03f0,0c002c000c0008000c004a004a001a001a001800940094003000680040002000,f700f700e700e700e700e700e700c700c000c000c000c00000001000b000f000
880b2358d6b9893858c8d24102774456,6848,5888,ffffffffcfffcfffcfffcfffcfffcfffcfffcfffcfffcfffcfff9fff9fff9fff,9f83f007e0fcfc07e0f807f0fc0f03f8fe03007f9fc0f01f0cfcff0101fcf800,100000001400940094009400940094009400940098001800b400280068002800,ff00ff00cf00cf00cf00cf00cf00cf00cf00cf00cf00cf00cf009f001f009f00
ef68712b2ec4cd57f06e74889cc021b2,4096,1280,87ff83ffe3ffe17ffe1ffe0ffc1fffffff3fff0fff87ff83ffc3ffe3ffe3fffb,ec5634af1b5b0db7978d4b4c6596c34a9325d932346c68dafdb1d892e069f240,1c001e40072006c00070043c0078014000600038001e001f0007000f00070003,03ff01ff00ff001f000f00070007001f0e1f0c070f030f010f010f010f000f20
7269db31c46c18a2c42711373b7ac592,2368,832,ff7ff807f807f83ff81ff81ff03ff03ff07ff07fe0fff1fff1fff07ff87fffff,b0e6678fcf0e1870c7649ce1cc9b36069cf9931c9e7483c699979c6639c94999,0043007f12fd10f10375127326e325e625d606d443dcc788469803d810d00800,fe3ff803f807f81fe001e001c003c003c007e01fe07f60ffe00fe00ff83fffff
af964131a5f92d123d0fb1061e7aa24a,6656,960,fe07fc07f80ff01ff03fe0ffc07fc07fc0ffc1ffc0ffe07fc03fe03ff01ff81f,bf01e1bae06f0f8ccbf03e2f991a38d8c67234e19ccdb8339a3134e6c62e2d91,000f018d029b277e04f80de015f030f031b02370119898d89e6c086c067c04bc,fe03f801f003f00fe01fc07fc07f803f807f80ff807fc03fc03fe02ff00ff01f
36eeee47a868b8ac66b6ece9e6372984,1024,2880,fffbfff3fff1fff1fff1fff1bfbb8e1b8641e001e001f200f741ffe1ffffffff,eab4d2d5d0406c2aa55585f070599b0d4f22b5dbd9a8346ecf27a58ab0d9db2d,001600130013001310134863652338bb0cdb0d5b043b649524db000304200001,fff3fff1ffe1ffc1ffc1a7818001800100018001e000e000f200ffc0ffffffff
f4f3046575d40abbe5e89c790c780287,6464,5888,fffffff3fff3fff3fff3fff3fff3fff3fff3fff7ffe7fff3fff7fff3fff3fff3,ca525294b4a5b529b5ada52ba56ba56ba54a4a56b5ad4ad4b5ad4a52b5ad4a4a,0000001200120016002600260026002600260025002500260025000700260006,00ff00f300f300f300e300e300f300e300e300e700e300f300f300f300f300f3
fd4fbeeff2ad449dc7c8e6194a4f8403,10176,5376,ffe7ffe3fff3fff3fff1fff9fff9fffcfffcfffcfff9fff9fff9fff3fff3ffff,daaa6b5aab54a56ab56a56a594ad5294b595aa5694a9b5a4a53556ad94a5b514,00250025002600060013000b00010001000500090009000b000b001200160000,00e700e300e300e300f100f900f800f800fc00f800f900f900f900f300f300ff
3d3988b1b72273ee018b40c5acd51e43,1984,1536,fffffffffffffcffc07f807f87ffc1ffc0ffc47fe203f183f983ff93ffbfffff,be109728c0d3e85f9f084ed03e66339779d9cc39c7184cee2e66336131b159b9,003001300ed8611801d81acc0d4c1dce0b860ccb0ccf460f23370937003b0003,fffffbffe27f803f801f802f80678067802380278003a001f001fc03ff83ffff
435661930d09e42e5217033238c404c0,2112,4096,fffefffcffe4ffc4ffc1fc0bfc0ff81ff19ff3ffe3ffc3ff8fff9fff3fffffff,bda2610a8f6b9c43e0d72794ba35d8f71e82647ae761394f79d0c2059e71988b,00000000000c0005019301d2095903320334068006200d003800340068008000,0fe40fe40fc00dc00c0008010003000ff00fe19f81ff83ff03ff07ff0fff3fff
c6fa52130011bd3d19b0222fce73ecad,1664,4800,fffcfffcfffcfff9ff01fe00fc11f03ff0ffe1ffe3ffc7ffcfff0fff0fff7fff,beab70aa87a39c1eb1f867036c3f08e1fbad8229f6da2b126b72a446a48c9999,0001000100210109000b0467006721e023844f200c801d001a009400b400d000,00fc00f800e800800e00080000000011e03fe0ffc1ffc3ff07ff07ff0fff0fff
af3d444497d045a442cfe01a4269f47e,4096,4160,1fff03fff1fffcfffc7ffe7fff3fff3fff3fff1fff9fffcfffc3fff1fff8fffe,e6bc336d99b30c9386cd4a66a5324299a118d398e95c74acfa46fc62fca5f862,f1006c000340218004c000d0025000600068013400b400990016000300090004,0ff001f000f0f8700c300c300e300e300e1f0f1f0f0f0f870f810fc00ff00ff8
2a4acf0e2db5c6fab745a163af60259b,3712,896,c7fff31ffc03fe83ff07fe07fe1fff3fffbffc1ffc0ffe0fff0fff07ff0fffdf,e4a59a5b99a632329ada0c6c37324d49999b079b92946f366f6c6569636d8d98,1e020678003f0137002c005d00780070003000f0007804f8005a005c003c0010,01ffc007e001f0010c030c070c070e0ffc0ff80ff80ff807fc07fc03fc03ff07
a94d63bd5c038c48f6a280233c3c7dd5,960,7808,ffffffff7fff7ffd5ffc0ffc01f001e08000c002c006f007f607ff9fffffffff,bdea928ec0116d541bdd9efb176ae780693898c846c32e35859d8b6578d1f744,c000c000d001c405b1095e0157016b4b2b5e2a7e2a5c0c8c04be00b804340000,7fff7fff7ffd3ffc0ffc03f001e00000000080008000c002e007fe0fff9fffff
3c044e6b0f5e68685f9de5269bc0f5d6,8256,6400,fcfffe7fff3fff1fff8fffcfffe7ffe7fff3fffbfff1fff9fff9fff8fffcffff,eaa52566b62ad2959b53d92989b55c938cdbcccb9acd946c4a64ad4694ae4ad4,05a000f0025000280034005a004d002d0006001200030001000b000900010002,0cff0e7f0e3f0f1f008f00c700c700e300e300f100f100f900f900f800fc00ff
efd993cb48dce20304958c45829a3ff8,5504,1088,fdfffdfff0ffe0ffe07ff83ffc1ffc1ff83ff87fe1ffe1ffe03ff81fffa3ffff,b3dcb1b3c8e3988ec7ce66cd99866326383c4cdb3330187e34c5d973a487d861,0300136027b045b003d830fc4974097c09ec31d803700bb001f4307808260106,f9fff9fff03fc01f801f800f80078007800f801f807f803f801fc00fff03ffff
c1fd9dfbf6a743763409b6d1a26ab29c,8000,1792,ffc7ffc3ff81ff0fff1fff0fff0fff0fff0ffe1fff3ffc3ff0ffc0ffe03ffdff,ec8c4db11b6cdb64493619b6b649b4c9959934e994a325b3cdb3736c926658d4,000c000f000f003d0034003e003e001e001c007c047800f003a007c001f003e0,ff01fe00fe00fc01fe07fe03fe03fe03fc07fc07fc07f01f803f003f000fc03f
228e60ce9785add71bcd377e0c6fafa9,10112,12544,fffcfffcfffcfffcfffdfff1ffc3ff0ffe3ffcfff9fff3ffe3ffc7ff8fff9fff,d6aa54aa9d2ab15667554c55dba5962da4e22d8e6b3c9261b68da5b869334b64,000000050005000500110043008e013800400990034006802d001a0034002800,00f000f000f000f000f900f10083000ff03ff07ff8fff3ffe0ffc4ff8cff9cff
bec80e876b9ffa8f24cf85beaa431667,1088,1024,ff3ffe1ffc3ff80ff80ffe07c0078003007f007f00ff8fff8fff87ffffffffff,afbf6063c44093df1a394f68c04fb0661bf61c9e79c8d8489a3c93bf9b389918,006804bc00f8123820da085d191d19930fc651d05bc43c003c802c0018000000,fe1ffc0ff80ff007f00fe007000100010001003f007f03ff03ff83ffc7ffffff
a0e79ca3b7a02a0d6c5ed69ab4a5c8b4,3008,2176,ffe7ffc3ff07fe1ffe3ffe3ffe23fe03f803f0e7c3ff83ff87ff8fff9fffffff,ef64600791b91999685d074c92279173679336dcb469a5a6ad9eb4b2b163cb1d,000f0007001e007c00fa00d800670037030f078e0f801e003c00380020006000,0fc10f000e010c070c0f0c070c010800f001c00380e701ff03ff07ff0fff9fff
f1d829ed10a267d11e7e00c96d26e7c5,3840,6400,ffffffffbfff9fff9fff9fffcfffcfffe7ffe7ffe7c3f001f81dfc3fffffffff,bea887d4e1fa783f9f0f33834870b71c7483c970374a8cb34b5434cb8cb16b4c,400060006000680028003800b40014045a164a240d06261b127109c104000240,30ff10ff00ff00ff07ff07ff87ff83e78381c301c000e000e000f008f83fffff
aeaa36ea58cad0b8121e59321ef1d41e,2240,704,e0ffc07f80ff807fe03fe03fe01ff80ffc0ffc0ffc0ffc0ff00ff00ff80fffff,b7271b1e9b49e1b0c4b07067c60fe028c0b04df09df887d989ddc9ebc4dccc3e,0de091f013f019d088f818f800f8229c10d808fc00be10fe06df005f003f003a,c07fc03f807f807fc01fc01fc00ff00ff80ff807f807f807f007f003f807ff8f
446664c5c1545096585825aad5bc9310,3584,1920,fffffe7ffc1ff007f007c10f8307c787f787ffc7ffc3ffc3ffe3ffc3ffc7ffff,ed4834899275c3769f3a1e4d9cc4f9f668d96d896f8164937413b29932783649,012000c80438013e277f1e5b1e0d0f2d0c0d209f080f004700470047000e0022,fffffc3ff80fe0038003000181018100e700ff01ff81ff01ff01ff01ff03fff7
0c02d3bb3a62519b31c63d0301c6843e,5312,6400,fffcfff9fff3ff73fe67fe67fe67fee7ffe7ffe7ffe7ffe7ffffffffffffffff,eb6b4a6296969cad95a9b529256ba56aad4e295ab352b95289558d952b156b51,000100430012024702cd00ad04ad008c000d002d002c000c0000000800000000,ff0dff09ff01fe03fe67fe67fe67fe6700e700e700e700e7000f000f000f000f
5b4e570fb99964bf3c44ab052c3d19e1,9408,6400,fffffff3fff3fff3fff9fff9fff9fff9fff3fff3ffe7ffe7ffcfffcfffffffff,ca955295a56a695a92d625ad936bb696a5a5974b25b693492d5292b552a96da6,0004001600160002000b000b000b0003000200160025002d001a001400080010,00ff00f300f300f300f900f900f900f900f800f000e400e400cf00cf00ff00ff
b4320e9769062a33fd948fa2593b1417,2752,1600,fff3fff3fff9ffe1ffc3ff8fff07ff0fff1ffc3ffc3fe07ff0ff80ffc3ffffff,f899cac69a723256c4d839b1e36c0bd0c8171e65e2ed9cbdb1b1c52d3dcce218,0016000700010003000f0019003a003c0234006808e009c001a027a00f000800,0ff10fe00fe00f800e000e000e010e03f007f007c01f803f803f007f007f81ff
ffe06afd66a93258f8fabdef6044e181,7168,2496,cfffc7fff1fff1fff3ffe3ffe7ffefff9fff1fff1fff8fffc3fff0fff801fef1,bef3bc47780387cec71fbe01ce3931f1cfc161c79c8e63c090fe620391c24879,92009c000700070026804d000d00580070007800640031001c0147c011c70983,8700810020002000e100c100c30003000ff00ff00ff007f081ffe03ff000fc40
cc6cc8edfde85b399233cf8d891de0a0,6272,4352,fffffe3fff1fff8fffcfffcfffe7ffefffe7ffcfffcfffc7ffc1fff1fff9ffff,e92525f2b6d2724a9369da6d9924d9a549328db3489ba4dbd4996d4da4cd624d,009002c80034001c005a004a004a004a004a004a004a005c0047000300030004,fe70fe30ff10ff80ff0cff0cff0cff040027000f0007000300c100e100f900ff
e8d79e4c9b85f70b581e3403241672e5,2432,5248,ffff3fff1fff8fffc3ffe1fff0fff83ffc3ffe1fff8fffc3ffe1fff0fffcffff,afef17df89ff64b7b24ed821bc107e086b04b58642c3e1f194f84a5435221b99,d000e80074003a000c800640038001e008e804760218009e0047000500110002,3fff0fff07ff03ff01ff807fc03fe01f000f08070e030f010f800fc00fe00ff8
0b517956117177d8efec1a7efe60a985,4736,2048,87ffc1fff03ffe1fff87ffc7ffc3ffc3ffe3ffe3ffe3ffe3ffe1fff3ffe7ffff,eb503528b4ba1ad99b6dc96ccd2eccabc696e6526607634b6312f1a5f198d185,0c000f0001e00030001c000e004f0007000700070007000700030007000c0006,014f800fe00ff807fe03ff03ff81ff8100c100c100c100c100c000c000c300c3
c49120119e7b66ccffde14e3a3030d8d,8192,8192,fff8fff1ffe7ffcfff9fff3ffd3ffc7fff1fff9fff3ffe3ffe7ffcfff1fff3ff,e6c9cccbd9b2466ed8cc3336c4c4b599973331ec85398c6fa7492973295a8c52,00010007000c000900340068005000d000280128006802d004a009c003400400,0f380f310f230f070f000f000d000c40fe10ff30ff30fe30fc70f8f0f1f0f3f0
8fc10ce3188de7e919b9f08fe5e6993c,1088,6336,9fff8fff83ff81ffc00fec0ffc0ffe07ff03ffa1fff0fff0fff9fffdffffffff,ee8a3d449db1dafae569e5a57096b84d386098729ab1e64c640ee737a30d718c,b4003b001ee027501b58193c18da049d026e0167008300430013000100000000,07ff00ff003f000f800f8007c003c001fc01fe00ff20ffe0ffe0fff0ffc9ffcf
03881bfd835f664da3e62ce6ea025046,4608,5120,fff7ffe7ffefffcfff8fff9fff3fff3ffe3ffe7ffe3ffe1fffcfffc7ffc7ffff,e567c9c9d9397366924c6cd9b693c93624b6966c9925b693366d949466939324,0025000d004a001a009401340168026800d000d000c800b4001a000d001c0000,00c700c700c700cf0f8f0f1f0f3f0e3f023f027f003f000f000f00c700c700ff
4d2705aa958196b3234613240e395751,7830,5229,ffffffffffffcfffcfffe7ffe7ffe7ffe7ffcfffcfffcfffcfffcfffcfffffff,9e0fe0f8c1e18787e0f83c3ce0f30f871f0f07e0f078707cf01ee07ec3c3e0f0,00000000100094009a004e000d004c005a005a0018001a001a009c0094000000,ff00ff00ef00cf00cf00e700e700e700e700c700cf00c700cf00cf00cf00ff00
28cf4db2f0e24ad607e0267e83980799,7040,6656,cfffcfffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffcfffcfff9fff9fff3fff3fff,9e1e7c0fc3e38f83e07e83e0e003c1fcfc00107ff878807fe1c7c1e3f878383c,10001c005a004a004a004a004a004a004a005a00580094003400280070005000,cc00cc00e400e400e700e700e700e70000000000000000000000100000002000
cbb3c71065b5c0dbc9ecedda2395fa99,5051,4482,fffffffffffffffffffff9fff1fff3fff3fff3fff3fff1fff9fffbffffffffff,b8e3c71cc70e3c711e3831c739c7c63838e378e3318e331cce7138e3ce38c71c,000000000000020000000300128026802d002d00260026801280020000000000,0f000f000f000f000f00090001000100e300f300f300f10001000b000f000f00
6571e5fffadcb4ab16a0fc6388deed0f,6400,6912,ffffffffffffffffffc3ff83ff97ff3ffe7ffe7ffe7ffefffcfffcfffcffffff,e2334ccc9999b723b4ee649948d64b369b6cb449b49bb5936b364a4c4b499959,0000000000080022004700960124026804d400e000c004a005a005a005800000,00fc00fc00fc00f803c103810313023ffe70fe70fe70fe70fcf0fcf0fcf0fff0
10ce72448dc8291b84c67016f41fbd9a,2112,5312,c1c7c0009c009ff9bfff3fff3fff3fff7fff7fff3fff3fff3fff3fff3fff3fff,80ff7f807fbc7c003800b93f9d6f9d44956f944786c4c4cfc688c6fec6a8407a,1b8c099f29337023690060024000d000c000c000c00050005000500050005000,c000800080001c001ffd1fff1fff3fff00ff00ff00ff00ff00ff00ff00ff00ff
5e64107898d585bd15e99b0f8056138a,1984,3520,fffffffcfff8fff1ffe3ffffff7ffe7ffc7ff87ff07fe4ffc7ff8fff1fff7fff,b737d0a88d893d3ae1628f4ab85923c5ee1502f57a86c89d5fb1606737cc9919,0001000100010013008a002902f204c001c002d004a00d801a003c007000c000,00fc00f800f000e00fc10f030e1f0c3f083f003f407f007f00ff00ff00ff00ff
4898a1bc6e036de7f2c3d31b2b574b84,3328,4096,ffdfffcfffcfffc3ff93ff93ff93ff33ff33fff1fff3ffffffffffffffffffff,ead66c96952a936c524db6d99c935a96236649585bb5b525a5685ad994a5b562,0014001a001c009600b601320132016602460083002600000006000000000000,00df00cf00c7008300830013001300330033007100f300ff00ff00ff00ff00ff
153b4416487925655ba21b75555e04d7,1408,4800,fffffffffffff3ffe3fec1fc81fc87fca7703f013e01fe03be07bf3fff7fffff,eefe9d90e101623f939a37ca7805d07fc478971125ec5a429683e50f625e90fd,0000000004002500460007853a843ea16c414e5b521bc247625e607800e440e0,fffffffef3fef3fec1fc81fc80e0800000000000300038013c03bc0ffe3fff7f
a081ddde3cf1cf227b66ca1273be9459,5504,1536,f3fff3fff87ff03ffc3ffe1fff1fff8fffc7ffc7ffffff8ffe0fe03ff83fff7f,e52c9873b2dbc929c92766d89eca336ccdb433966e4a69869239e59b4b19c60c,0700064011e002d000e800640236001a001f000d00890239087609ee03f808c0,c1ffc07fc03fe01ff00ff803fc03ff03ff01ff01ff01f800e003c003e00fe0ff
b2443b53c6ecff257bce39ea43e355b5,9408,6400,ff9fff9fff9fffcfffcfffe7ffe7fff3fff3fff3fff9fff3fff9fff9fff9fffd,cab72d52b4ab9695925a5a49bb4dd2ad9b54db2ed22db35252a9b1494b6445a4,003000b40094009c005a002d0025002700160002000200120003000b00090001,009f009f008f008f00c700e700e700e300f300f300fb00fb00f900f900f900f9
2639c2ede0d5a7cf6e924c67fedf60d7,7296,6656,fffdfff9fff3fff3fff3fff3ffe7ffcfff9fff9fff9fff9fff9fff9fff9fff9f,eedb5b6492a4b4a9b5a52d69934ab4daad162926bb49b452a496ad349b4d22d9,000900030012000600260025004d009a00340128012801280128013800b40030,00f900f900f100f300e000e000c40084009f009f009f009f009f009f009f009f
a04310d441e8d2c7a5066627baeec9b6,8448,5888,fffffffffffffffdfff9fff1fff3ffe3ffe7ffe7ffc7ffcfffcfffc7ffcfffdf,c96d92dab5b4ad69aa5a4ad456b55aa996aa6d22925a2d969b4d24b792294db2,0000000100000001000b0013000600250025002d004e004a004a004a009a0014,00ff00ff00ff00f800f900f100f300e300e700e700c700cf00cf00c7008f00cf
10d22d845b6bdd506a53af379e7f0b20,4672,1792,f7fff1ffc1ffe0ffe1ffe1ffe0ffe07ff87ffc1ffe0ffe07ff07ffc3ffc3fff3,b97e908dcac667239391487ae67ccb1aa6274b33b799434c8da64e193d0c59c7,4f004700038007c007c00b6007b007b001d809fc007e005e001f001700070002,01ff00ff00ff807f803f803fc01fc01fe00ff007f807fc03fe01ff01ff80ffe0
4010e2f5597c66cfedeff01bf890fac4,10176,11008,ffffffffffffcfffcfffcfffcfffe7ffe7ffe7ffe7ffc7ff8fff1fffffffffff,9f0fe381e1f0383cf03e07c3fe0103f01f81f01f03f8fe0780fcffc0f01f03f8,0000100000003400b400940018005a004a004a004a001a003400680010006000,ff00ff00ff008f00cf00cf00cf00ef00e700e700e700c7008f001f00ff00ff00
d52ec58700702eb7df937ba9304ad2bc,7790,5727,efffe7ffc7ffcfffcfffe7fff3fff3fff9fff3ffc7ff8fff9fffbfffffffffff,9e073e0fc70e0fc3f0f181f81e18e0ef83c3fe01e078e3c0fe1ff078c3c1e00f,18005a001a00980018004a002d000700168046809c0030006800500020000000,c700c700c700cf00cf00e700e300f300f100f300c7008f009f00bf00ff00ff00
